cpt_slug,post_title,tax_categorias_empreendimentos,tax_tipo_atrativo,tax_rotas_turisticas,resumo_historico,endereco_localizacao,entrada,horario_de_visitacao,guia_necessario,subtitulo_slogan,endereco_completo,telefone_whatsapp,instagram,site_oficial,horario_de_funcionamento,comodidades,destaque_na_home,data_de_inicio,sobre_o_evento,data_de_fim,local_do_evento,valor_do_ingresso,link_de_inscricao_compra,organizador
empreendimentos,"Fiets Bikes","Apoio ao Turista",,,,"A Fiets se destaca por oferecer bicicletas e equipamentos de alta qualidade para ciclistas de todos os níveis. Funciona como ponto de parada e apoio para ciclistas, possuindo um café anexo. Atende profissionais e amadores com peças, vestuário e consertos.","Rua Jorge Mansos do Nascimento Teixeira, 780, São Pedro, São José dos Pinhais, PR, Brasil, 83005-500",,,"Seu ponto de apoio completo para ciclistas em São Pedro.","Rua Jorge Mansos do Nascimento Teixeira, 780, São Pedro, São José dos Pinhais, PR, Brasil, 83005-500",4131465945,@fietssaojose,www.fiets.com.br,Seg-Sex: 10h-19h30 | Sáb: 9h-13h,"Estacionamento, Acessibilidade, Wi-Fi, Restaurante",Não,,,,,,
empreendimentos,"Holy Bikes","Apoio ao Turista",,,,"Uma loja especializada em bicicletas novas e usadas, peças e acessórios, estrategicamente posicionada no complexo R7, rota de muitos ciclistas. Oferece equipamentos de manutenção rápida e ótimo apoio.","Alameda Arpo, 2565 (Complexo R7), Ouro Fino, São José dos Pinhais, PR, Brasil, 83010-290",,,"A loja ideal para ciclistas com manutenção e equipamentos rápidos.","Alameda Arpo, 2565 (Complexo R7), Ouro Fino, São José dos Pinhais, PR, Brasil, 83010-290",4136780193,@holybikessjp,,Seg-Sex: 9h-19h | Sáb: 9h-14h,,Não,,,,,,
empreendimentos,"Mercado Zeglin","Compras e Produtos Locais",,,,"Oferece compras estratégicas para o dia a dia, atendendo aos moradores locais e quem está de passagem. Vende alimentos, itens de higiene e limpeza, água e utilidades como cuias para chimarrão.","Rua Carlos Kusma, 59, Faxina, São José dos Pinhais, PR, Brasil, 83183-000",,,"Compras estratégicas para o dia a dia.","Rua Carlos Kusma, 59, Faxina, São José dos Pinhais, PR, Brasil, 83183-000",41995919333,,,Seg-Sáb: 7h30-17h45 | Dom e feriados: Fechado,Estacionamento,Não,,,,,,
empreendimentos,"Mobiliario do Designer Roni Sebben","Compras e Produtos Locais",,,,"Roni Sebben é um ecodesigner e empresário que transforma troncos descartados e árvores retiradas pela Copel em bancos, esculturas e puffs de eucalipto, valorizando material natural. Suas obras estão expostas em vários locais de Curitiba e São José.","Estrada da Velha Guaricana, S/N, Roça Velha, São José dos Pinhais, PR, Brasil, 83000-000",,,"Descubra a arte de transformar madeira em peças únicas e sustentáveis.","Estrada da Velha Guaricana, S/N, Roça Velha, São José dos Pinhais, PR, Brasil, 83000-000",4199957851,@roni.sebben,,Consultar,Acessibilidade,Não,,,,,,
empreendimentos,"Konhol - Agroindústria Geleias e Doces","Compras e Produtos Locais","Rota das Colônias",,"Empresa familiar que se dedica à produção artesanal de doces e molho de tomate. Boa parte das matérias-primas utilizadas na produção é cultivada na propriedade. O pomar da agroindústria funciona como uma sala de aula aberta para estudantes e apreciadores do turismo rural.","Rua Dr. Murici, 7166, Colônia Murici, São José dos Pinhais, PR, Brasil, 83085-235",,,"Descubra a tradição familiar em cada doce artesanal.","Rua Dr. Murici, 7166, Colônia Murici, São José dos Pinhais, PR, Brasil, 83085-235",41992446016,@g.konhol,,Seg-Sex: 9h-17h | Sáb: 9h-12h | Dom: Fechado,"Estacionamento, Visita Guiada",Não,,,,,,
empreendimentos,"Pezão - Morangos","Compras e Produtos Locais","Caminho do Vinho",,"Produção de morangos in natura e congelados. Seus frutos são muito apreciados pelos moradores e comerciantes que utilizam os morangos para o preparo de arranjos e doces. Cultiva morangos para abastecer o mercado e atende com retiradas sob encomenda.","Rua Benjamim Negoseki, 5556A, Cachoeira, São José dos Pinhais, PR, Brasil, 83021-250",,,"Experimente morangos frescos e congelados diretamente da fonte.","Rua Benjamim Negoseki, 5556A, Cachoeira, São José dos Pinhais, PR, Brasil, 83021-250",41991962966,,,Out-Mar: Todos os dias 6h30-18h,"Estacionamento, Acessibilidade",Não,,,,,,
empreendimentos,"Poncho Crioulo","Compras e Produtos Locais",,,,"Loja indicada para quem aprecia as modas campeira e country. Oferece produtos veterinários, rações e selaria. Dispõe de uma ampla variedade de trajes gaúchos, como bombachas, ponchos, cintos e produtos de couro legítimo, além de entregas para todo o Brasil.","Rua Joinville, 3829, São Pedro, São José dos Pinhais, PR, Brasil, 83005-550",,,"Seu destino para moda campeira e country.","Rua Joinville, 3829, São Pedro, São José dos Pinhais, PR, Brasil, 83005-550",41992254009,@ponchocrioulo,,Seg-Sex: 8h-18h | Sáb: 8h-15h,"Estacionamento, Acessibilidade",Não,,,,,,
empreendimentos,"Portal Móveis Rústicos","Compras e Produtos Locais","Caminho do Vinho",,"Oferece móveis rústicos de fabricação própria feitos com madeira de demolição. Destacam-se as tradicionais cristaleiras de madeira de peroba, grandes mesas com cadeiras ripadas e bancos com couro. Móveis extremamente pesados e resistentes.","Rodovia BR-376, Km 14, 15250, Ouro Fino, São José dos Pinhais, PR, Brasil, 83015-000",,,"Uma loja para quem aprecia a arte de trabalhar a madeira.","Rodovia BR-376, Km 14, 15250, Ouro Fino, São José dos Pinhais, PR, Brasil, 83015-000",41992056339,@portalmoveisrusticos,,Seg-Sex: 9h-18h | Sáb: 9h-16h,"Estacionamento, Acessibilidade",Não,,,,,,
empreendimentos,"Queijaria Sapori Italiane","Compras e Produtos Locais","Destinos do Campo",,"Trazem a autêntica tradição da região italiana de Puglia para a queijaria, produzindo queijos artesanais com leite de vaca Jersey de alta qualidade (curas que variam de 2 a 10 meses). Destaques para ricota cremosa, caciocavallo, scamorza e san gargano. Queijos com medalha de ouro e prata no Prêmio Queijo Brasil.","Rua Estéfano Woicikievisz, 12, Área Rural, São José dos Pinhais, PR, Brasil, 83085-505",,,"Experimente a autêntica tradição italiana em queijos artesanais.","Rua Estéfano Woicikievisz, 12, Área Rural, São José dos Pinhais, PR, Brasil, 83085-505",41997848684,@queijariasaporiitalian,https://linktr.ee/queijariasaporiitaliani,Qui: 13:30h-18:00h | Sex-Dom: 10:00h-18:00h,"Estacionamento, Acessibilidade",Não,,,,,,
empreendimentos,"Rancho da Cuia","Compras e Produtos Locais",,,,"Destaca-se por ter a maior cuia do Brasil em sua área externa, medindo 12,20m de altura e 5,5m de diâmetro (a única giratória do país). É uma loja completa de moda e tradição sulista, oferecendo erva mate, cachaças, facas, bombas para chimarrão e vestuários.","Avenida das Américas, 2212, Tres Marias, São José dos Pinhais, PR, Brasil, 83030-640",,,"Uma loja completa para os amantes da cultura gaúcha.","Avenida das Américas, 2212, Tres Marias, São José dos Pinhais, PR, Brasil, 83030-640",41997630092,@ranchodacuia,www.ranchodacuia.com.br,Seg-Sáb: 8h-19h | Dom: 8h-12h,"Estacionamento, Acessibilidade",Não,,,,,,
empreendimentos,"Rancho dois Irmãos","Compras e Produtos Locais","Destinos do Campo",,"A propriedade produz queijos artesanais sem adição de conservantes. Entre seus produtos, destacam-se o queijo minas frescal com limão e ervas, frescal temperado, queijo meia cura e o doce de leite artesanal. Atende por encomenda e faz entregas em Curitiba e Região.","Rua Carlos Kuzma, S/N, Campestre da Faxina, São José dos Pinhais, PR, Brasil, 83000-000",,,"Descubra queijos artesanais únicos e deliciosos.","Rua Carlos Kuzma, S/N, Campestre da Faxina, São José dos Pinhais, PR, Brasil, 83000-000",41995337797,@rancho2irmaos,,Entregas a combinar,,Não,,,,,,
empreendimentos,"RK Gravações à Laser","Compras e Produtos Locais",,,,"Localizada na galeria do supermercado Condor, a loja foi criada para oferecer produtos e opções de presentes masculinos. Possui uma variedade de facas personalizadas e gravações a laser, tábuas de churrasco em madeiras nobres e itens de cutelaria de alto padrão.","Rua Joinville, 3001, São Pedro, São José dos Pinhais, PR, Brasil, 83020-000",,,"Facas personalizadas e acessórios de alta qualidade.","Rua Joinville, 3001, São Pedro, São José dos Pinhais, PR, Brasil, 83020-000",41984806622,@rkfacas_eacessorios,,Seg: 13h-20h | Ter-Sáb: 9h-20h,"Estacionamento, Acessibilidade",Não,,,,,,
empreendimentos,"RM Cutelaria","Compras e Produtos Locais","Rota das Colônias",,"O artesão Reginaldo Haluch produz vários tipos de facas artesanais, como faca de pesca, santoku, facão kukri e diversos produtos de cutelaria. Produz espetos, faz afiação e manutenção de peças como discos de arado e ferramentas cortantes em geral.","Rua Isidoro Haluch, 110, Colônia Murici, São José dos Pinhais, PR, Brasil, 83000-000",,,"Facas artesanais e serviços completos de cutelaria.","Rua Isidoro Haluch, 110, Colônia Murici, São José dos Pinhais, PR, Brasil, 83000-000",41999253293,@regi_haluch,,Seg-Sáb: 9h-17h | Dom: Fechado,Acessibilidade,Não,,,,,,
empreendimentos,"Salumeria Negosek","Compras e Produtos Locais","Rota das Colônias",,"Oferece produtos coloniais 100% suínos, produzidos artesanalmente. Utiliza matéria-prima de alta qualidade para elaborar linguiças, salames, torresmo e banha, com grande destaque para a linguiça Blumenau vendida na fábrica. Também presentes na Feira do Produtor.","Rua José Francisco Negoseki, 589, Colônia Zacarias, São José dos Pinhais, PR, Brasil, 84020-838",,,"Descubra os autênticos sabores coloniais na Salumeria Negosek.","Rua José Francisco Negoseki, 589, Colônia Zacarias, São José dos Pinhais, PR, Brasil, 84020-838",41991928825,@salumeria.negosek,,Seg-Sex: 9h-17h | Sáb: 10h-17h,Estacionamento,Não,,,,,,
empreendimentos,"Setim alimentos","Compras e Produtos Locais",,,,"A loja da fábrica fica no bairro São Pedro. Oferece a oportunidade de comprar produtos coloniais frescos dentro da cidade sem ir às colônias rurais. Comercializa conservas típicas alemãs, como roll-mops, ovos de codorna, palmito e diversos doces.","Rua São Pedro do Ivaí, 322, São Pedro, São José dos Pinhais, PR, Brasil, 83020-070",,,"Descubra os sabores coloniais no coração de São Pedro.","Rua São Pedro do Ivaí, 322, São Pedro, São José dos Pinhais, PR, Brasil, 83020-070",41999835008,,,Seg-Sex: 10h-19h | Sáb: 9h-13h,,Não,,,,,,
empreendimentos,"Shopping São José","Apoio ao Turista",,,,"Localizado na região central e a 7 minutos do aeroporto, possui mais de 170 lojas, serviços diários, praça de alimentação com diversas comodidades e o cinema Cinemark. Oferece serviços essenciais de apoio ao turista, como casa de câmbio, lavanderia e quiosques rápidos.","Rua Izabel A Redentora, 1434, Centro, São José dos Pinhais, PR, Brasil, 83005-010",,,"Descubra uma variedade de lojas e opções de alimentação no coração da cidade.","Rua Izabel A Redentora, 1434, Centro, São José dos Pinhais, PR, Brasil, 83005-010",4130351500,@shopsaojose,www.shoppingsaojose.com.br,Seg-Sáb: 10h-22h | Dom: 14h-20h,"Estacionamento, Acessibilidade",Não,,,,,,
empreendimentos,"Soberano Texas Country","Compras e Produtos Locais",,,,"A loja oferece moda country com estilo impecável e curadoria rigorosa. Estão disponíveis botas com couros nobres (avestruz, jacaré), chapéus, bonés, vestuário de alto padrão e artigos de selaria. Tudo com um design rústico e sofisticado.","Rua Visconde do Rio Branco, 1550, Centro, São José dos Pinhais, PR, Brasil, 83005-420",,,"Descubra o universo country com estilo e qualidade.","Rua Visconde do Rio Branco, 1550, Centro, São José dos Pinhais, PR, Brasil, 83005-420",41992212199,@soberanotexas,,Seg-Sex: 9h-18h | Sáb: 9h-17h,,Não,,,,,,
empreendimentos,"Suacki - Morangos","Compras e Produtos Locais","Rota das Colônias",,"Plantação de morangos cultivada por uma família de agricultores, dedicados em manter um produto de excelência. Oferece o sistema de 'colha e pague' para visitantes, além da venda direta das bandejas in natura e pacotes congelados ou em polpa orgânica.","Rua Ladislau Toczeck, 757, Colônia Murici, São José dos Pinhais, PR, Brasil, 83085-240",,,"Experiência única de colha e pague de morangos frescos.","Rua Ladislau Toczeck, 757, Colônia Murici, São José dos Pinhais, PR, Brasil, 83085-240",41999964066,@morangos_suacki,,Ter-Dom e feriados: 10h-18h,Estacionamento,Não,,,,,,
empreendimentos,"TMA Acampamentos","Apoio ao Turista",,,,"Local de lazer ecopedagógico, oferece atividades de educação ambiental, esportes de aventura, tirolesa e escalada. Usam ferramentas lúdicas e rurais, como mina abandonada simulada, para a integração social e lazer construtivo. Ideal para escolas e famílias.","Rua Olímpio Cardoso Gomes, 915, Roça Velha, São José dos Pinhais, PR, Brasil, 83149-899",,,"Lazer ecopedagógico e esportes de aventura.","Rua Olímpio Cardoso Gomes, 915, Roça Velha, São José dos Pinhais, PR, Brasil, 83149-899",4132788723,@tma.acampamentos,www.tiomiro.com.br,Seg-Sex: 8h30-17h30,"Estacionamento, Acessibilidade",Não,,,,,,
empreendimentos,"Viver Bem - Alimentos Integrais","Compras e Produtos Locais",,,,"Loja de produtos naturais com foco em cereais a granel, farinhas especiais, temperos e óleos extratos. Muito frequentada para a compra da granola artesanal produzida na região. Ponto ideal de apoio para viajantes que seguem dietas específicas ou precisam se abastecer de produtos saudáveis.","Rua Joinville, 2073, São Pedro, São José dos Pinhais, PR, Brasil, 83005-550",,,"Produtos naturais e saudáveis de alta qualidade.","Rua Joinville, 2073, São Pedro, São José dos Pinhais, PR, Brasil, 83005-550",41997668917,@viverbemprodutos_naturais,,Seg-Qui: 9h-18h | Sex: 9h-17h,Aceita Cartão,Não,,,,,,
empreendimentos,"A casa da árvore","Pousadas e Hotéis Rurais","Destinos do Campo",,"A Casa na Árvore é uma pousada mágica construída em contato direto com a Mata Atlântica. Sendo a realização de um sonho, o espaço conta com quartos rústicos, lareira, espaço para fogueira e toda a infraestrutura de paz e recolhimento fora do ambiente urbano.","Rua Ana Didi Baptista Gabardo, 2500, Borda do Campo, São José dos Pinhais, PR, Brasil, 81075-015",,,"Experiência mágica em contato com a Mata Atlântica.","Rua Ana Didi Baptista Gabardo, 2500, Borda do Campo, São José dos Pinhais, PR, Brasil, 81075-015",41996374818,@casanaarvoreventos,https://abnb.me/EVmg/mOvQd6012E,Consultar,"Wi-Fi, Banheiros, Pet Friendly, Churrasqueira, Área Kids, Estacionamento",Não,,,,,,
empreendimentos,"Astron Hotel São José dos Pinhais","Hotéis",,,,"Situado na via central, o Astron atende com eficiência e rapidez o público executivo e de turismo. As suítes acomodam até 4 hóspedes, algumas possuindo cozinha compacta e acessibilidade em cadeira de rodas. Há também salão de eventos, restaurante aberto ao público e salas corporativas.","Avenida Rui Barbosa, 9500, Centro, São José dos Pinhais, PR, Brasil, 83005-340",,,"Conforto e conveniência no coração de São José dos Pinhais.","Avenida Rui Barbosa, 9500, Centro, São José dos Pinhais, PR, Brasil, 83005-340",41988039219,,https://bit.ly/ASTRONSJP,24h,"Estacionamento, Acessibilidade, Wi-Fi, Restaurante, Banheiros, Eventos",Não,,,,,,
empreendimentos,"Bouganville Eco Hotel","Pousadas e Hotéis Rurais","Destinos do Campo",,"O hotel rústico aproveita estruturas de reaproveitamento e foi implantado cercado por lagos e araucárias na região de Contenda. O local é pacífico, perfeito para grandes grupos familiares, com complexo aquático com jacuzzis, serviço de quarto e amplas trilhas privativas para descanso.","Rua Domingos Burakowski, 850, Contenda, São José dos Pinhais, PR, Brasil, 83115-004",,,"Charme rústico e gastronomia colonial em meio à natureza.","Rua Domingos Burakowski, 850, Contenda, São José dos Pinhais, PR, Brasil, 83115-004",4133985995,@ecohotelbouganville,https://bit.ly/ECOBVILLE,24h,"Wi-Fi, Estacionamento, Piscina, Pet Friendly, Restaurante, Banheiros, Acessibilidade, Eventos",Não,,,,,,
empreendimentos,"Boutique Vinícola Araucária Hotel","Pousadas e Hotéis Rurais","Rota das Colônias",,"Administrado pela rede Slaviero, trata-se de um complexo de Enoturismo e hospedagem luxuosa através de chalés exclusivos (alguns com hidro) instalados a metros da lavoura de uvas da propriedade. Inclui o renomado Restaurante Gralha Azul (franco-italiana) e degustações orientadas.","Rua Aparecida Góes de Paula, 1300, Colônia Murici, São José dos Pinhais, PR, Brasil, 83185-000",,,"Experiência campestre em chalés aconchegantes, rodeados por araucárias.","Rua Aparecida Góes de Paula, 1300, Colônia Murici, São José dos Pinhais, PR, Brasil, 83185-000",4131222996,@slavierohoteis,https://bit.ly/SLAVIEROSJP,24h,"Estacionamento, Acessibilidade, Restaurante, Trilhas, Visita Guiada",Não,,,,,,
empreendimentos,"Cabana Cedro","Pousadas e Hotéis Rurais",,,,"Hospedagem inovadora com cabanas exclusivas projetadas em formato A-Frame. Com as opções de vista ao bosque ou ao lago, entregam reclusão, charme com lareiras, cozinha completa, redários particulares e cesta de café da manhã caprichada deixada para os ocupantes.","Estrada Ver. Domingos Benvenuto Moletta, S/N, Cotia, São José dos Pinhais, PR, Brasil, 83024-899",,,"Experimente a tranquilidade e privacidade em cabanas A-frame.","Estrada Ver. Domingos Benvenuto Moletta, S/N, Cotia, São José dos Pinhais, PR, Brasil, 83024-899",41999770801,@cabanacedro,www.cabanacedro.com.br,Consultar,"Estacionamento, Churrasqueira",Não,,,,,,
empreendimentos,"Cabanas Rio de Uma","Pousadas e Hotéis Rurais",,,,"Elegantes refúgios projetados à margem do rio formam esse alojamento focado no design e conforto. Conta com as cabanas bolha e as cabanas Nó de Pinho, sendo equipadas com smartTV, churrasqueira, lareira externa e a disputada Jacuzzi privativa perfeitamente cercada pelas matas.","Rua Izaura Ravaglio da Rocha, S/N, Campo Largo da Roseira, São José dos Pinhais, PR, Brasil, 83185-000",,,"Experiência única de hospedagem em cabanas de arquitetura diferenciada.","Rua Izaura Ravaglio da Rocha, S/N, Campo Largo da Roseira, São José dos Pinhais, PR, Brasil, 83185-000",47999861932,@cananasriodeuma,https://linktr.ee/cabanasriodeuna,Consultar,"Estacionamento, Pet Friendly, Wi-Fi, Churrasqueira",Não,,,,,,
empreendimentos,"Carmelo Hotel","Hotéis",,,,"Situado no Portal da Cidade, a hospedagem tem proposta ágil. Com café bem elogiado e opções variadas de quartos (desde duplos ao padrão família e casal máster), mantém o conforto sem burocracia para motoristas e turistas na rápida ponte de passagem com Curitiba e Rodovias locais.","Rua Joaquim Nabuco, 639, Cidade Jardim, São José dos Pinhais, PR, Brasil, 83040-210",,,"Uma estadia prática e organizada com atendimento multilíngue.","Rua Joaquim Nabuco, 639, Cidade Jardim, São José dos Pinhais, PR, Brasil, 83040-210",41998667617,@hotel.carmelo,www.hotelcarmelo.com.br,24h,"Estacionamento, Wi-Fi",Não,,,,,,
empreendimentos,"Cassino Tower Curitiba Hotel Aeroporto","Hotéis",,,,"De propriedade do Grupo Nacional Inn, este imponente hotel é um dos mais requisitados da região aeroportuária. Estrutura impecável que recebe executivos e grandes eventos, possuindo academia, atendimento em múltiplos idiomas e cardápio de restaurante inclusivo e refinado.","Rua Barão do Cerro Azul, 261, Águas Belas, São José dos Pinhais, PR, Brasil, 83005-430",,,"Conforto e qualidade com hospitalidade mineira.","Rua Barão do Cerro Azul, 261, Águas Belas, São José dos Pinhais, PR, Brasil, 83005-430",41998667998,@hotelcassinotowercuritiba,www.nacionalinn.com.br/hoteis/cassino-tower-curitiba-aeroporto,24h,"Estacionamento, Acessibilidade, Pet Friendly, Wi-Fi, Restaurante, Banheiros, Aceita Cartão, Eventos",Não,,,,,,
empreendimentos,"Chácara Tapera","Pousadas e Hotéis Rurais",,,,"Ponto de paz encravado na Cachoeira. Focado em abrigar famílias inteiras na propriedade em estilo locação, a área rural conta com fogão a lenha rústico, lagos limpos perfeitos para canoagem, cavalos domados, bosques de pescaria e atividades descontraídas totalmente imersos do ar puro local.","Rua Vila Nova, 4837, Cachoeira, São José dos Pinhais, PR, Brasil, 83022-400",,,"Ponto de paz encravado na Cachoeira, experiência rural.","Rua Vila Nova, 4837, Cachoeira, São José dos Pinhais, PR, Brasil, 83022-400",41992880804,@chacara.tapera,,Consultar,"Wi-Fi, Churrasqueira, Trilhas, Área para camping, Estacionamento",Não,,,,,,
empreendimentos,"Chalé Cambará da Serra","Pousadas e Hotéis Rurais",,,,"Extremamente disputado como recanto romântico e hospedagem de núpcias por casais. De infraestrutura refinada de madeira e pedras, abriga um jardim de inverno, fogo de chão para a noite e banheiras térmicas instaladas de frente para a exuberância intocada das florestas em altitude elevada.","Rua Guilherme Moreno, S/N, Área Rural, São José dos Pinhais, PR, Brasil, 83149-899",,,"Sofisticação junto à natureza da Serra.","Rua Guilherme Moreno, S/N, Área Rural, São José dos Pinhais, PR, Brasil, 83149-899",41987475383,@chalecambaradaserra,www.airbnb.com.br/rooms/769690939281827997,Consultar,"Wi-Fi, Churrasqueira, Estacionamento",Não,,,,,,
