cpt_slug,post_title,tax_categorias_empreendimentos,tax_tipo_atrativo,tax_rotas_turisticas,resumo_historico,endereco_localizacao,entrada,horario_de_visitacao,guia_necessario,subtitulo_slogan,endereco_completo,telefone_whatsapp,instagram,site_oficial,horario_de_funcionamento,comodidades,destaque_na_home,data_de_inicio,sobre_o_evento,data_de_fim,local_do_evento,valor_do_ingresso,link_de_inscricao_compra,organizador
atrativos,"Caminho do Arraial",,"Museus, Ruínas e Arqueologia","Rota das Colônias","O Caminho do Arraial é um antigo caminho de pedra que ligava o Planalto de Curitiba ao Litoral, passando por São José dos Pinhais. Datado do século XVIII, há referências que indicam que a região sudeste de São José dos Pinhais integravam esse antigo trajeto. Historiadores supõem que ele tenha sido aberto entre 1580 e 1600.","Serra da Graciosa",,,"Não",,"Serra da Graciosa",,,,,,"Não",,,,,,
atrativos,"Caminho dos Ambrosios",,"Museus, Ruínas e Arqueologia",,"O Caminho dos Ambrósios é uma antiga trilha histórica que ligava o litoral norte de Santa Catarina ao planalto paranaense, conectando São Francisco do Sul (SC) a Curitiba. Utilizada por cerca de 350 anos por indígenas, desbravadores, colonizadores e mascates.","Avenida Antonio Singer e Rua Isaura Ravaglio da Rocha",,,"Não",,"Avenida Antonio Singer e Rua Isaura Ravaglio da Rocha",,,,,,"Não",,,,,,
atrativos,"Casa da Cultura Polonesa",,"Museus, Ruínas e Arqueologia","Rota das Colônias","Inaugurada em 2006 no prédio da primeira escola local, a Casa da Cultura Padre Karol Dworaczek é um espaço dedicado a preservar e valorizar a rica história e cultura polonesa. O local abriga um acervo diversificado com utensílios domésticos e equipamentos agrários.","-25.592012, -49.127605","Gratuita","Ter-Sex: 8h30-11h30, 13h-16h30 | 1º e 3º Dom: 12h30-16h30","Sim",,"-25.592012, -49.127605","4136351545",,,"Estacionamento, Acessibilidade","Não",,,,,,
atrativos,"Centro Cultural João Senegaglia",,"Museus, Ruínas e Arqueologia",,"O Centro Cultural João Senegaglia é um complexo cultural instalado no prédio histórico de 1904, onde funcionou a primeira indústria do município, a Fábrica Metalúrgica Senegaglia. Este espaço abriga o Espaço João Senegaglia, o Museu do Boneco Animado e a Galeria Municipal de Artes.","-25.537975, -49.200782","Gratuita","Seg-Sex: 9h-11h30 | 13h30-16h30","Não",,"-25.537975, -49.200782","4133815917",,,,,"Não",,,,,,
atrativos,"Fornos da Fazenda Catas Altas",,"Museus, Ruínas e Arqueologia","Ciclotur","Os Fornos da Fazenda Catas Altas, localizados na Papanduva da Serra, são uma fascinante estrutura em ruínas composta por 40 fornos arredondados. Estes fornos eram utilizados para a queima de madeira na produção de carvão vegetal, dispostos em duas filas paralelas.","-25.631705, -48.987404","Restrita","Visitação com autorização","Sim",,"-25.631705, -48.987404","41999152211",,,,,"Não",,,,,,
atrativos,"Museu do Boneco Animado",,"Museus, Ruínas e Arqueologia",,"O Museu do Boneco Animado foi o primeiro museu do gênero no Brasil, inaugurado em 2000. Seu acervo inicial foi formado a partir de oficinas ministradas para a comunidade e por doações. Hoje, o museu busca proporcionar experiências lúdicas e educacionais.","-25.537995, -49.200895","Gratuita","Ter-Sex: 9h-11h40 e 13h-16h | 1º Sáb do mês: 13h-16h30","Não",,"-25.537995, -49.200895","4133815901",,"https://www.sjp.pr.gov.br",,"Não",,,,,,
atrativos,"Museu Municipal Atílio Rocco",,"Museus, Ruínas e Arqueologia",,"O Museu Municipal Atílio Rocco está localizado em um edifício histórico de arquitetura eclética, que anteriormente abrigou os poderes Executivo, Legislativo e Judiciário. Criado em 1977, o museu foi idealizado por Ernani Zétona e concretizado com o apoio do Lions Clube.","-25.537398, -49.202347","Gratuita","Seg-Sex: 8h-17h30","Não",,"-25.537398, -49.202347","4133815900","https://linktr.ee/museu.atilio.rocco",,,"Não",,,,,,
atrativos,"Ruínas do Moinho Ienkot",,"Museus, Ruínas e Arqueologia","Rota das Colônias","As Ruínas do Moinho Ienkot são um testemunho da história do trigo e da cultura ucraniana na Colônia Marcelino. Este moinho, que foi o maior da região, pertencia à família de Albert Inkot e desempenhou um papel crucial na moagem de trigo e centeio no passado.","-25.748517, -49.238537","Gratuita",,"Não",,"-25.748517, -49.238537",,,,,,"Não",,,,,,
atrativos,"Sítio arqueológico Céu Azul",,"Museus, Ruínas e Arqueologia",,"Neste sítio foram encontradas ferramentas de pedra utilizadas pelos primeiros ocupantes da região. Destaca-se pela sua antiguidade e pelo excelente estado de preservação dos materiais descobertos. Atualmente fechado ao público até determinação do IPHAN.","-25.539635, -48.979652","Gratuita",,"Não",,"-25.539635, -48.979652",,,,,,"Não",,,,,,
atrativos,"Sítio arqueológico João Bueno",,"Museus, Ruínas e Arqueologia",,"Sítio lítico de grande relevância, onde predominam artefatos de pedra como pontas de flecha, raspadores e percutores. Escavações revelaram dados importantes sobre a tecnologia e adaptação ambiental dos habitantes da região há mais de 5.000 anos.","-25.643080, -49.074241","Gratuita","Fechado ao público até determinação do IPHAN","Não",,"-25.643080, -49.074241",,,,,,"Não",,,,,,
atrativos,"Capelinha Bom Jesus",,"Turismo Religioso",,"A Capelinha Bom Jesus, construída pela família Morenda por volta de 1920, é uma edificação em alvenaria com cobertura de telha. A revitalização foi concluída em 2018, e a capela é tombada como patrimônio cultural do município.","-25.550361, -49.203262","Gratuita","Sáb: 7h30 (Missa)","Não",,"-25.550361, -49.203262",,,"https://bomjesussjp.com.br/a-capelinha/",,"Não",,,,,,
atrativos,"Capelinha N. Sra. das Graças - Alto Boa Vista",,"Turismo Religioso","Caminho do Vinho","Esta singela capelinha foi construída em alvenaria pelo italiano José Moro Filho em 1949 e é dedicada à Nossa Senhora das Graças. Possui um interessante formato de cone, sem torre ou sino. Restaurada em 1992 e tombada pelo Decreto Municipal 125/85.","-25.724399, -49.151589","Gratuita",,"Não",,"-25.724399, -49.151589",,,,,,"Não",,,,,,
atrativos,"Capela N. Sra. das Graças",,"Turismo Religioso",,"Fundada em 1986, a Capela N. Sra. das Graças foi erguida no local de uma antiga capela de madeira, preservando a tradição e a fé da comunidade local.","-25.667250, -49.153612","Gratuita",,"Não",,"-25.667250, -49.153612",,,,,,"Não",,,,,,
atrativos,"Capela N. Sra. da Imaculada Conceição",,"Turismo Religioso","Caminho do Vinho","A Capela Nossa Senhora da Imaculada Conceição está situada no Caminho do Vinho e desempenha um papel vital na comunidade local. Além de ser um ponto de encontro, a capela apoia diversas iniciativas comunitárias.","-25.570105, -49.121649","Gratuita",,"Não",,"-25.570105, -49.121649",,,,,,"Não",,,,,,
atrativos,"Capela N. Sra. de Lourdes",,"Turismo Religioso",,"A Capela Nossa Senhora de Lourdes, construída em 1933, é uma pequena joia arquitetônica situada em meio a terrenos cultivados. Com uma arquitetura simples, sua pintura azul claro com contornos brancos harmoniza com a paisagem dos campos verdes ao redor.","-25.572645, -49.073347","Gratuita",,"Não",,"-25.572645, -49.073347",,,,,,"Não",,,,,,
atrativos,"Capela N. Sra. das Neves",,"Turismo Religioso",,"A Capela N. Sra. das Neves, construída há mais de 80 anos, exibe uma arquitetura típica das igrejas das colônias italianas e polonesas. Localizada na área rural, é um testemunho da rica herança cultural da região.","-25.594332, -49.095453","Gratuita",,"Não",,"-25.594332, -49.095453",,,,,,"Não",,,,,,
atrativos,"Capela N. Sra. dos Milagres",,"Turismo Religioso","Caminho do Vinho","Capela centenária, tombada como Patrimônio Histórico. Fundada pela Irmandade de Nossa Senhora do Rosário em 1924, a capela exibe um estilo arquitetônico simples, típico das construções religiosas rurais da época, com vitrais muito bem preservados.","-25.612808, -49.248986","Gratuita",,"Não",,"-25.612808, -49.248986",,,,,,"Não",,,,,,
atrativos,"Capela N. Sra. do Perpétuo Socorro",,"Turismo Religioso","Rota das Colônias","A Capela Nossa Senhora do Perpétuo Socorro é uma construção simples, situada em um ponto de beleza cênica que atrai ciclistas como ponto de parada na Estrada do Ronco. Rodeada pela vegetação local, oferece um ambiente tranquilo.","-25.649241, -49.042190","Gratuita",,"Não",,"-25.649241, -49.042190",,,,,,"Não",,,,,,
atrativos,"Capela Santo Antônio Colônia Acioli",,"Turismo Religioso","Rota das Colônias","A Capela Santo Antônio, localizada na Colônia Acioli, é um marco histórico-cultural dedicado a Santo Antônio. Anualmente, em julho, a capela celebra uma tradicional festa em homenagem ao padroeiro, que inclui cavalgada e missa.","-25.550344, -49.095520","Gratuita",,"Não",,"-25.550344, -49.095520",,"https://www.instagram.com/capsantoantonio1924",,,,"Não",,,,,,
atrativos,"Capela Santo Antônio Cotia",,"Turismo Religioso",,"Capela dedicada a Santo Antônio. Realiza anualmente, no mês de julho, a Grandiosa Festa em Homenagem ao Padroeiro, na Colônia Rio Grande, atraindo centenas de moradores locais e com realização de carreata.","-25.691875, -49.229934","Gratuita",,"Não",,"-25.691875, -49.229934",,"https://www.instagram.com/capelasantoantoniocotia",,,,"Não",,,,,,
atrativos,"Capela Santo Antônio Colônia Rio Grande",,"Turismo Religioso",,"Construção em alvenaria com cobertura com telhas, um único pavimento, abrigando torre e sino na parte interna. Tombada pelo Patrimônio Histórico. O altar é em madeira entalhada e preserva a cultura dos migrantes italianos da região.","-25.562643, -49.209485","Gratuita",,"Não",,"-25.562643, -49.209485",,"https://www.instagram.com/paroquiasantoantonio_sjp",,,,"Não",,,,,,
atrativos,"Capela São João Batista",,"Turismo Religioso",,"A Capela São João Batista é um ponto de encontro religioso e cultural, especialmente conhecida pela tradicional festa do padroeiro que ocorre em junho. Durante o evento, há a realização de missa seguida de um almoço comunitário.","-25.622485, -49.088296",,,"Não",,"-25.622485, -49.088296","41992372632","https://instagram.com/capela_saojoaobatista1939",,,,"Não",,,,,,
atrativos,"Capela São Paulo Apóstolo (Capela da Costeira)",,"Turismo Religioso","Rota das Colônias","A Igreja também é conhecida como Capela da Costeira. A grandiosa festa em louvor ao padroeiro São Paulo Apóstolo ocorre no mês de setembro, começando com missa seguida de almoço. Organiza também o presépio vivo e cavalgadas.","-25.573964, -49.146234",,,"Não",,"-25.573964, -49.146234",,,,,,"Não",,,,,,
atrativos,"Capela São Pedro (Marcelino)",,"Turismo Religioso","Rota das Colônias","A tradicional Festa de São Pedro da Colônia Marcelino ocorre no mês de julho, com missa especial seguida de almoço. O ambiente é familiar, sendo uma ocasião especial de reunião da comunidade polonesa e ucraniana.","-25.747686, -49.236110",,,"Não",,"-25.747686, -49.236110",,"https://www.instagram.com/capela.sao.pedro.col.marcelino",,,,"Não",,,,,,
atrativos,"Capela São Sebastião e Divino Espírito Santo",,"Turismo Religioso","Caminho do Vinho","Localizada no bairro Contenda, é um marco histórico-cultural. A igreja original foi construída em 1930 e, após ser demolida em 1993, deu lugar à estrutura atual. Este atrativo religioso é um testemunho da fé e tradição local.","-25.700962, -49.150383","Gratuita",,"Não",,"-25.700962, -49.150383","4136341118",,,,,"Não",,,,,,
atrativos,"Capela São Sebastião Vila Nova",,"Turismo Religioso",,"A capela destaca-se por sua arquitetura e beleza cênica. Situada de forma recuada em relação à rua, encontra-se no interior do quarteirão, entre duas escolas. Sua paisagem oferece um convite à contemplação em meio a um ambiente urbanizado.","-25.521292, -49.126144","Gratuita","Dom: 7:30h, 10:30h | Ter-Sex: 8h-12h, 13:30h-17:30h","Não",,"-25.521292, -49.126144",,,,,,"Não",,,,,,
atrativos,"Capela Santuário Nossa Senhora Rosa Mística",,"Turismo Religioso","Caminho do Vinho","Um local de peregrinação dedicado à Nossa Senhora, onde fiéis se reúnem para rezar e agradecer graças alcançadas. O santuário oferece um ambiente místico, propício ao silêncio, com um bosque para caminhadas e espaço para penitência.","-25.603563, -49.261529","Gratuita","Dom: Terço às 15h. Aberta todos os dias, ligar antes.","Não",,"-25.603563, -49.261529","4133830252","https://www.instagram.com/rosamistica1988","http://www.rosamisticarainhadapaz.com",,,"Não",,,,,,
atrativos,"Igreja Matriz São José dos Pinhais",,"Turismo Religioso",,"A Igreja atual teve sua construção iniciada em 1906 e passou por diversas reformas. Em 2002, foi tombada como Patrimônio Histórico Municipal. Com a criação da Diocese em 2007, tornou-se a Catedral de São José dos Pinhais, marco central da cidade.","-25.536236, -49.204571","Gratuita","Missas: Sáb.: 16h; Dom.: 07h30, 09h, 11h, 18h. Seg, Ter, Qui, Sex: 19h","Não",,"-25.536236, -49.204571","4132820243",,"www.catedralsaojose.com.br",,,"Não",,,,,,
atrativos,"Igreja N. Sra. de Fátima",,"Turismo Religioso",,"A Igreja Nossa Senhora de Fátima é a matriz da Paróquia e anfitriã da famosa Festa do Morango, uma celebração que une fé, cultura e agricultura e ocorre em novembro. Com o tempo, a festa se consolidou em torno da igreja.","-25.534952, -49.151864","Gratuita","Missas: Dom.: 8h; Sáb.: 19h30; Qui: 19h15 - Novena Perpétua","Não",,"-25.534952, -49.151864","4131062201",,,,,"Não",,,,,,
atrativos,"Igreja N. Sra. Imaculada Conceição",,"Turismo Religioso",,"Foi reconstruída em 1950, substituindo uma antiga igreja de madeira. Com arquitetura típica das capelas do interior, está situada no coração da Faxina. A principal celebração é a Festa em Louvor à Imaculada Conceição, padroeira local.","-25.775626, -49.182964","Gratuita",,"Não",,"-25.775626, -49.182964",,,,,,"Não",,,,,,
atrativos,"Igreja Sagrado Coração de Jesus",,"Turismo Religioso","Rota das Colônias","A Igreja Sagrado Coração de Jesus é um marco da colonização polonesa e italiana na região, com sua primeira capela construída em 1879. Destaca-se pela bela arquitetura e afrescos interiores. Durante as festividades, é rica em ornamentos.","-25.593549, -49.127033",,,"Não",,"-25.593549, -49.127033","4136351144",,,,,"Não",,,,,,
atrativos,"Igreja Santíssima Trindade",,"Turismo Religioso","Rota das Colônias","A Igreja Santíssima Trindade é uma Igreja Católica Ucraniana de arquitetura imponente, destacando-se na paisagem da Colônia Marcelino. Segue fielmente o rito ucraniano de celebração e é o núcleo central das grandes festas da comunidade.","-25.749211, -49.240452","Gratuita",,"Não",,"-25.749211, -49.240452",,,,,,"Não",,,,,,
atrativos,"Igreja São Sebastião Campo Largo da Roseira",,"Turismo Religioso",,"A Igreja São Sebastião, localizada na comunidade de Campo Largo da Roseira, é uma capela centenária que se destaca como um importante símbolo de fé. Entre as celebrações mais tradicionais está a Grandiosa Festa de Louvor a São Sebastião.","-25.641008, -49.191381","Gratuita","Dom.: 07h | Qui.: 19h30 (Grupo de oração)","Não",,"-25.641008, -49.191381",,"https://www.instagram.com/saosebastiaosjp",,,,"Não",,,,,,
atrativos,"Igreja São Sebastião Malhada",,"Turismo Religioso","Rota das Colônias","A Igreja São Sebastião, localizada na Colônia Malhada, integra a Paróquia Sagrado Coração de Jesus. É conhecida pela tradicional Festa de São Sebastião, que ocorre em janeiro com novenas, missa solene e procissão, seguida de um animado almoço.","-25.662310, -49.100459","Gratuita",,"Não",,"-25.662310, -49.100459","4136351144",,,,,"Não",,,,,,
atrativos,"Mausoléu Killian",,"Turismo Religioso",,"O Mausoléu Killian, localizado no Cemitério Municipal de São José dos Pinhais, é um túmulo da Família Killian construído em 1918. Com linhas arquitetônicas ecléticas, o mausoléu guarda os restos mortais do terceiro prefeito da cidade.","-25.538301, -49.201261","Gratuita",,"Não",,"-25.538301, -49.201261",,,,,,"Não",,,,,,
atrativos,"Paróquia de São Pedro",,"Turismo Religioso",,"A Paróquia de São Pedro é administrada pela Sociedade do Verbo Divino (SVD). Na entrada, destaca-se uma imagem de São Pedro e uma capela em forma de gruta. A igreja possui uma rara e bela imagem do Cristo ressurrecto, saindo da cruz.","-25.549159, -49.190615","Gratuita","Dom: 8h, 10h, 19h | Ter, Qua, Sex: 19h","Não",,"-25.549159, -49.190615","4138821394",,,,,"Não",,,,,,
atrativos,"Portão do Cemitério da Colônia Murici",,"Turismo Religioso","Rota das Colônias","A arquitetura do portão reflete o estilo de ordenamento de detalhes típicos da cultura polonesa no século passado. É um símbolo importante e visual do respeito da comunidade pela herança e memória dos seus valorosos antepassados.","-25.594478, -49.126791",,,"Não",,"-25.594478, -49.126791",,,,,,"Não",,,,,,
atrativos,"Airsoft Battlefield",,"Atividades Esportivas","Destinos do Campo","Local especializado na prática de Airsoft, um esporte de aventura que simula táticas militares. As partidas envolvem estratégias e trabalho em equipe, com objetivos como capturar bandeiras ou eliminar adversários. Exige uso de proteção obrigatório.","-25.638899, -49.211319",,"Flexível de acordo com agendamento.","Não",,"-25.638899, -49.211319","41991881843","https://www.instagram.com/battlefieldairsoft_","https://airsoft-battlefield.webnode.page/",,,"Não",,,,,,
atrativos,"Autódromo de São José dos Pinhais",,"Atividades Esportivas",,"Inaugurado em 1990 como Autódromo Afonso Pena, o Autódromo de São José dos Pinhais é referência estadual. Ganhou destaque com a administração de Gastão Vosgerau em 1994, que trouxe a modalidade 'Velocidade na Terra' em suas icônicas pistas.","-25.613690, -49.162400",,"Varia conforme competições","Não",,"-25.613690, -49.162400","41985272596","https://instagram.com/velocidadenaterra",,,,"Não",,,,,,
atrativos,"Campo do Déio",,"Atividades Esportivas","Rota das Colônias","O Campo do Déio é um famoso ponto de encontro para a comunidade, conhecido por suas partidas bem organizadas de futebol. Originalmente uma chácara familiar, o local evoluiu e hoje sedia a famosa Copa Déio de Futebol.","-25.581401, -49.208742","Gratuita","Ter-Dom: 8h-18h | Seg: Fechado","Não",,"-25.581401, -49.208742","41992358796","https://www.instagram.com/campo-do-deio","http://www.rotadascolonias.com.br/associado/campo-do-deio/",,,"Não",,,,,,
atrativos,"Campos do Elcio - Futebol",,"Atividades Esportivas",,"Os campos de Futebol do Élcio fazem parte do complexo de lazer atrelado ao famoso boteco do Élcio do Bolinho. O espaço movimenta exaustivamente o esporte amador na localidade, acolhendo grupos de amigos e campeonatos amadores intensos.","-25.581674, -49.210972",,,"Não",,"-25.581674, -49.210972",,,,,,"Não",,,,,,
atrativos,"Centro de Esportes e Lazer Max Rosenmann",,"Atividades Esportivas",,"O Centro de Esportes e Lazer Max Rosenmann oferece uma ampla gama de atividades para todas as idades, promovendo saúde e integração social. Crianças e adultos podem participar de futsal, voleibol, basquetebol, judô, karatê, capoeira, taekwondo e xadrez.","-25.508930, -49.173720","Gratuita","Seg-Sex: 8h-11h45, 13h30-17h | Sáb-Dom: 8h-11h45, 13h30-22h","Não",,"-25.508930, -49.173720","4132836673","https://www.instagram.com/ginasio-de-esportes-e-lazer-max-rosenmann",,,,"Não",,,,,,
atrativos,"Estádio do Pinhao - Futebol",,"Atividades Esportivas","Caminho do Vinho","O Estádio Municipal Cilmar Pedro Goergen, amplamente conhecido como Estádio do Pinhão, está equipado com tecnologia moderna de grama sintética e possui capacidade homologada para abrigar a emoção de até 5.200 espectadores em suas arquibancadas.","-25.550314, -49.172580",,"Seg-Sex: 8h-17h | Jogos: horários variados","Não",,"-25.550314, -49.172580","4135871362","https://www.instagram.com/estadio-municipal-do-pinhao",,,,"Não",,,,,,
atrativos,"Golf Las Palmas Country Club",,"Atividades Esportivas",,"O Golf Las Palmas Country Club, fundado em 1987, é um local de beleza cênica mantido por uma associação sem fins lucrativos. O clube promove atividades sociais e esportivas, com destaque para um exuberante campo de golfe de 18 buracos.","-25.646293, -49.160150","Paga","Ter-Sex: 8h-18h | Sáb-Dom: 7h-18h","Não",,"-25.646293, -49.160150","41984820091","https://www.instagram.com/laspalmasgolf_oficial","http://www.laspalmasgolfclub.com",,,"Não",,,,,,
atrativos,"Haras Clemente Moletta",,"Atividades Esportivas",,"Fundado pelo Sr. Clemente Moletta, lenda do turfe brasileiro, o haras é reconhecido pela tradição na criação de puro-sangue inglês de alta qualidade. Devido ao crescimento urbano, localiza-se no coração da cidade e produz cavalos campeões globais.","-25.527225, -49.192079",,,"Não",,"-25.527225, -49.192079","41996017545","https://www.instagram.com/harasclementemoletta",,,,"Não",,,,,,
atrativos,"Haras Girassóis",,"Atividades Esportivas",,"O Haras Girassóis é uma propriedade rural dedicada à criação de cavalos da raça Puro-Sangue Inglês. O local é reconhecido na pecuária equina por realizar regularmente leilões luxuosos voltados à reprodução e disseminação genética nacional.","-25.659038, -49.125986",,,"Não",,"-25.659038, -49.125986","41996574108","https://instagram.com/harasdosgirassois",,,,"Não",,,,,,
atrativos,"Haras Santarém",,"Atividades Esportivas",,"Com mais de 50 anos de história, o Haras Santarém é reconhecido internacionalmente pela alta qualidade na criação e como pensionato de cavalos puro-sangue inglês. Produz animais campeões, exportados para os Estados Unidos e Dubai com enorme sucesso financeiro.","-25.659823, -49.217348",,"Seg-Dom: 7h-17h30","Não",,"-25.659823, -49.217348","41999734196","https://www.instagram.com/harassantarem","http://www.harassantarem.com.br",,,"Não",,,,,,
atrativos,"Kartódromo Kart Park Esporte e Lazer",,"Atividades Esportivas",,"O Kartódromo Kart Park é um dos mais tradicionais do Paraná. Oferece uma estrutura completa para praticantes de kart e já foi local de treino do piloto Ayrton Senna. Homologado pela Confederação Brasileira, garante qualidade e segurança em seus 720m de asfalto.","-25.550815, -49.187730",,"Seg-Sáb: 16h-22h | Dom: 16h-20h","Não",,"-25.550815, -49.187730","41985021003","https://www.instagram.com/kartpark376",,,,"Não",,,,,,
atrativos,"Park Ball",,"Atividades Esportivas",,"Park Ball é um gigantesco centro poliesportivo e de eventos, com vasta área verde, piscinas e bosques com churrasqueiras para o público. A propriedade possui amplos salões e é famosa por ser o ponto de concentração da Cavalgada do Batom.","-25.599188, -49.222946","Gratuita","Set-Mar: piscinas e churrasqueiras abertas","Não",,"-25.599188, -49.222946","41991090341","https://www.instagram.com/parkball01",,,,"Não",,,,,,
atrativos,"Pesque e pague Cachimbo",,"Atividades Esportivas","Caminho do Vinho","Um dos maiores e mais tradicionais espaços de pesca esportiva para lazer familiar no Caminho do Vinho. O local possui enorme fama pelo seu espetinho frito de peixe com queijo. Ideal para pescar ou passar a tarde saboreando porções.","-25.573491, -49.105973",,"Seg-Dom: 9h-18h","Não",,"-25.573491, -49.105973","4136351179","https://instagram.com/peskpaguecachimbo",,,,"Não",,,,,,
atrativos,"Pesque e pague Dissenha",,"Atividades Esportivas",,"Excelente destino rústico com 8 tanques de pesca repletos de tilápias, carpas e traíras. A estrutura vai além dos lagos: possui quiosques privativos com churrasqueiras de alvenaria, parquinho e lanchonetes ricas em filés crocantes e anéis de cebola.","-25.673153, -49.145245",,"Qui-Seg: 8h30-18h | Ter-Qua: Fechado","Não",,"-25.673153, -49.145245","41992428481",,"www.borapescar.com/pesque-e-pague/pesque-e-pague-dissenha/",,,"Não",,,,,,
atrativos,"Pesque e pague Papanduva",,"Atividades Esportivas",,"Escondido nas estradas interioranas, o local concentra a calma dos lagos piscosos e a sombra das densas árvores atlânticas. Com 8 tanques, as famílias acomodam-se no deck de madeira, nas churrasqueiras ou no confortável salão focado no descanso rural.","-25.617779, -49.044298",,"Qui-Dom: 8h-20h30 | Seg-Qua: Fechado","Não",,"-25.617779, -49.044298","41988308849",,"www.borapescar.com/pesque-e-pague/pesque-e-pague-papanduva/",,,"Não",,,,,,
