cpt_slug,post_title,tax_categorias_empreendimentos,tax_tipo_atrativo,tax_rotas_turisticas,resumo_historico,endereco_localizacao,entrada,horario_de_visitacao,guia_necessario,subtitulo_slogan,endereco_completo,telefone_whatsapp,instagram,site_oficial,horario_de_funcionamento,comodidades,destaque_na_home,data_de_inicio,sobre_o_evento,data_de_fim,local_do_evento,valor_do_ingresso,link_de_inscricao_compra,organizador
empreendimentos,"Recanto Tamanini","Apoio ao Turista, Eventos",,,"A chácara oferece estrutura para eventos tais como casamentos, aniversários, eventos corporativos e retiros. Possui espaço verde bem cuidado e também um casa para locação para até 15 pessoas.",,,,,,"Rua José Roncaglio, S/N, São Sebastiao, São José dos Pinhais, PR, Brasil, 83075-014","41997825978","@recantotamanini","","Consultar","Estacionamento, Acessibilidade, Eventos","Não",,,,,,
empreendimentos,"Rendoke eventos","Eventos",,,"O espaço conta com uma estrutura moderna em meio à natureza. Oferece uma estrutura completa para receber eventos infantis e corporativos com conforto e praticidade. Conta com churrasqueiras internas e externas, além de um salão fechado com capacidade para até 100 pessoas.",,,,,,"Rua Felipe Rendoke, 431, Contenda, São José dos Pinhais, PR, Brasil, 83116-010","41987405432","","https://espacorendoke.com.br/","Consultar","Estacionamento, Acessibilidade, Banheiros, Churrasqueira, Eventos","Não",,,,,,
empreendimentos,"Ecoguaricana","Agências de Turismo",,,"A Eco Guaricana é uma agência de ecoturismo especializada em experiências imersivas na natureza da Mata Atlântica. Com foco em educação ambiental, promove atividades como trilhas, passeios de caiaque, visitas a reservas naturais e vivências culturais.",,,,,,"Estrada Velha da Guaricana, 500, Área Rural, São José dos Pinhais, PR, Brasil, 83115-992","4199641974","@ecoguaricana","www.ecoguaricana.com.br","Consultar","Estacionamento","Sim",,,,,,
empreendimentos,"Cantina Zanchetta","Restaurantes, Bares e Cafés, Agropequária",,"Rota das Colônias","A Cantina Zanchetta convida os visitantes a mergulharem na cultura italiana, oferecendo pratos tradicionais da família Zanchetta, como polenta cortada no fio e vinho, polenchetta e polenta com frango caipira. Proporciona experiências únicas como Café no Parreiral e Pisa na Uva.",,,,,,"Rua José Zancheta Filho, 3555, Campina do Taquaral, São José dos Pinhais, PR, Brasil, 83021-430","41999655494","@cantinazanchetta","https://www.cantinazanchetta.com.br","Sáb-Dom: 11:30-14:30 | Qua: Noite Italiana","Wi-Fi, Estacionamento, Acessibilidade","Não",,,,,,
empreendimentos,"Chácara das Vaquinhas","Agropequária",,,"Experiências únicas em turismo ecopedagógico e gastronomia. É considerada uma sala de aula à céu aberto, sendo referência em turismo ecopedagógico e gastronomia. Realiza eventos corporativos e infantis. Sua proposta inclui vivências afetivas e lojinha com produtos da agricultura familiar.",,,,,,"Rua Vila Nova, 500, Cachoeira, São José dos Pinhais, PR, Brasil, 83022-400","41998152946","@chacaradasvaquinhas","http://www.chacaradasvaquinhas.com.br","Sáb, Dom e Feriados: 11:30-17:00 | Recreação infantil: 13:00-17:00","Estacionamento, Acessibilidade, Lojinha, Eventos","Não",,,,,,
empreendimentos,"Chácara Vailati","Agropequária, Restaurantes, Bares e Cafés",,"Destinos do Campo","Experiências autênticas no campo com café colonial e colheita de frutas. É conhecida pelo Café Colonial artesanal que valoriza as tradições italiana e alemã e servido em um ambiente ao ar livre cercado por jardins bem cuidados, horta, árvores frutíferas e estufas.",,,,,,"Rua Nillo Pissaia, 1367, Campina do Taquaral, São José dos Pinhais, PR, Brasil, 83021-476","41991963343","@chacara.Vailati","https://www.chacaravailati.com","Café colonial: 2º e 3º domingo do mês, 11h-16h | Colha e pague: durante a temporada","Estacionamento, Acessibilidade, Lojinha, Eventos","Não",,,,,,
empreendimentos,"Quinta do Sabor","Agropequária, Restaurantes, Bares e Cafés",,"Destinos do Campo","Especializado na produção artesanal de morangos cultivados em estufa e bancada. O local oferece cerca de 32 produtos gastronômicos derivados da fruta. Além da atividade de colha-e-pague de morangos, o espaço proporciona diversas opções de lazer para a família.",,,,,,"Rua Alexandre Kreonis, S/N, Colônia Campestre da Faxina, São José dos Pinhais, PR, Brasil, 83023-405","41992353407","@produtosquintadosabor","https://www.produtosquintadosabor.com.br","Abre uma ou duas vezes por mês. Confira nas mídias sociais.","Estacionamento, Acessibilidade, Área Kids, Trilhas","Não",,,,,,
empreendimentos,"Rancho da Lavanda","Agropequária",,,"O rancho oferece café colonial servido a ""la carte"" em meio à natureza tendo o cultivo de lavandas como base da experiência. Proporciona relaxamento, lazer em família, contato com o campo. Possui lugares de beleza cênica e um celeiro rústico para eventos.",,,,,,"Rua Albino Kuzma, S/N, Colônia Campestre da Faxina, São José dos Pinhais, PR, Brasil, 83000-000","41991838467","","","Sáb-Dom, feriados: 7h-18h","Estacionamento, Eventos","Não",,,,,,
empreendimentos,"Nogas Condimentos","Indústria, Compras e Produtos Locais",,"Rota das Colônias","A Nogas Condimentos é uma referência local na desidratação de ervas medicinais e condimentos, com quase 40 anos de atuação. Especializada no cultivo e beneficiamento de produtos como salsa, coentro, camomila, cebolinha e alho-poró.",,,,,,"Rua Ver. Domingos Benvenuto Moletta, 17710, Colônia Marcelino, São José dos Pinhais, PR, Brasil, 83024-899","4135560818","","https://nogasneto.com.br/","Seg-Sex: 8h-18h","Estacionamento","Não",,,,,,
empreendimentos,"Nutrimental","Indústria, Compras e Produtos Locais",,,"A Nutrimental foi fundada em 1968 por Rodrigo Rocha Loures, inicialmente com a ideia de produzir purê de batata instantâneo. A empresa se reinventou ao desenvolver alimentos desidratados voltados à nutrição infantil, como sopas e farinhas. Criadora da primeira barra de cereais do Brasil.",,,,,,"Avenida Rui Barbosa, 8153, Águas Belas, São José dos Pinhais, PR, Brasil, 83040-550","4132991000","@nutrimental_alimentos","https://nutrimental.com.br","Seg-Sex: 8h-17h30 | Sáb, Dom e Feriados: Fechado","Estacionamento, Acessibilidade","Não",,,,,,
empreendimentos,"O Boticário","Indústria, Compras e Produtos Locais",,,"O Boticário foi criado em 1977, em Curitiba, pelo farmacêutico Miguel Krigsner, como uma pequena farmácia de manipulação. Em 1979, inaugurou sua primeira loja no aeroporto. A fábrica foi instalada em 1982 e o centro de pesquisa e desenvolvimento em 2013.",,,,,,"Avenida Rui Barbosa, 3450, Parque da Fonte, São José dos Pinhais, PR, Brasil, 83065-260","4134068393","@grupoboticario_ig","https://www.grupoboticario.com.br","Seg-Sex: 8h-17h30 | Sáb, Dom e Feriados: Fechado","Estacionamento","Não",,,,,,
empreendimentos,"Rivoli Indústria e Comércio de Azeitonas","Indústria, Compras e Produtos Locais",,,"É uma empresa tradicional com mais de 60 anos de atuação, sendo pioneira no segmento no Paraná e reconhecida em todo o Brasil. Destaca-se pela qualidade e pela excelência na produção de azeitonas. A empresa controla 100% do processo produtivo.",,,,,,"Rua João Andrigueto, 271, Braga, São José dos Pinhais, PR, Brasil, 83020-540","4121018000","@azeitonas_rivoli","http://www.azeitonasrivoli.com.br","Seg-Sex: 8h-18h","Estacionamento, Acessibilidade","Não",,,,,,
empreendimentos,"Schattdecor do Brasil","Indústria, Compras e Produtos Locais",,,"Empresa líder global no mercado de impressão de papéis decorativos e produtos impressos de alta qualidade para revestimento de superfícies. Possui boas práticas de sustentabilidade que são referência no setor. Abre suas portas para visitações técnicas.",,,,,,"Rua Francisco Munõz Madrid, 1652, Roseira de São Sebastião, São José dos Pinhais, PR, Brasil, 83070-152","4140097500","@schattdecorgroup","https://www.schattdecor.com/pt/","Seg-Qui: 8h-18h | Sex: 8h-17h","Estacionamento, Acessibilidade, Visita Guiada","Sim",,,,,,
empreendimentos,"Vale Fértil - Azeitonas","Indústria, Compras e Produtos Locais",,,"Fundada em 1991, a Vale Fértil do Brasil se tornou uma referência no setor azeitoneiro, utilizando fábricas de alta tecnologia com equipamentos e know-how da Argentina e Espanha. Por nove anos consecutivos foi a azeitona mais vendida do Brasil.",,,,,,"Rua João Andrigueto, 271, Braga, São José dos Pinhais, PR, Brasil, 83020-540","41991792947","@vale_fertil","https://www.valefertil.com.br/","Seg-Sex: 8h-17h45 | Sáb-Dom: Fechado","Estacionamento, Acessibilidade","Não",,,,,,
empreendimentos,"Al Sultan","Cafés, Bares e Lanches, Restaurantes",,,"No Al Sultan, a comida árabe tradicional é preparada com ingredientes frescos, especiarias tradicionais e sem conservantes. O ambiente possui mesas em espaço coberto e ao ar livre. Os pratos carregam a essência e ancestralidade da culinária árabe.",,,,,,"Rua Tenente Djalma Dutra, 1281, Centro, São José dos Pinhais, PR, Brasil, 83005-360","4130586336","@alsultanarabian","https://alsultansjp.meucardapio.ai","Ter-Dom: 11h-23h","Opções vegetarianas","Não",,,,,,
empreendimentos,"Alemão Pães","Cafés, Bares e Lanches, Restaurantes",,,"Localizada próxima ao aeroporto, a padaria oferece excelentes opções de produtos artesanais por um bom preço. O local é simples e organizado, com vitrines atraentes exibindo doces e salgados bem preparados. Destaca-se por ser uma das raras padarias cujo pão francês é preparado pela própria equipe.",,,,,,"Avenida Benjamin Possebon, 386, Quissiana, São José dos Pinhais, PR, Brasil, 83085-190","41991286328","@alemaopaespanificadora","https://linktr.ee/alemaopaespani","Seg-Sáb: 6h-20h | Dom: Fechado","Banheiros, Estacionamento, Acessibilidade","Não",,,,,,
empreendimentos,"Bahab’s Pizzaria e Esfiharia","Cafés, Bares e Lanches, Restaurantes",,"Caminho do Vinho","Ponto de parada para quem está de passagem, frequentado por ciclistas. Oferece várias opções de esfihas e pizzas variadas. O local é simples, com poucas mesas e poucas opções de refrigerantes. O forte são as encomendas, o serviço de entrega e pedidos para viagem.",,,,,,"Alameda Arpo, 2225, Costeira, São José dos Pinhais, PR, Brasil, 83010-290","4135567649","@bahabs_pizzariaeesfiharia","https://horario.pedir.delivery/bahabs","Qua-Seg: 18:30h-23:30h","Estacionamento, Acessibilidade","Não",,,,,,
empreendimentos,"Balaio do Pão","Cafés, Bares e Lanches",,,"Padaria completa com pães e doces tradicionais, ideal para lanches rápidos. Oferece diversas variedades de doces e salgados em geral. Possui diversas lojas espalhadas pela cidade, sendo uma boa referência para lanches, com café disponível a partir das 06:30h.",,,,,,"Rua Tenente Djalma Dutra, 1530, Centro, São José dos Pinhais, PR, Brasil, 83005-360","4132835962","@balaiodepaosjp","https://linktr.ee/balaiodepao","Seg-Sex: 6h30-21h | Sáb-Dom: 8h-21h","Estacionamento, Acessibilidade","Não",,,,,,
empreendimentos,"Bar da Rosinha","Cafés, Bares e Lanches",,"Rota das Colônias","É um bar e mercearia que funciona próximo à igreja ucraniana da Santíssima Trindade. Oferece uma opção de pausa estratégica para quem está viajando e/ou fazendo trilhas nas proximidades. Entre os itens mais apreciados estão o sanduíche de pão com linguiça.",,,,,,"Estrada Vereador Domingos Benvenuto Moletta, S/N, Colônia Marcelino, São José dos Pinhais, PR, Brasil, 83024-970","41992377440","@bar_da_rosinha_","https://linklist.bio/BardaRosinha","Seg-Sex: 7h30-20h | Sáb: 7h30-19h | Dom: 8h30-13h","Wi-Fi, Banheiros, Estacionamento","Não",,,,,,
empreendimentos,"Bar da Santa","Cafés, Bares e Lanches",,"Rota das Colônias","Um ponto de encontro estratégico e acolhedor para uma pausa saborosa. O estabelecimento tem uma atmosfera e estrutura característica de bar, oferecendo opções gastronômicas típicas de boteco. Atende viajantes, grupos familiares e ciclistas.",,,,,,"Rua Dr. Murici, 8283, Colônia Murici, São José dos Pinhais, PR, Brasil, 83015-290","41991398248","@bardasantasjp","","Diariamente: 11h-00h","Estacionamento","Não",,,,,,
empreendimentos,"Bar do Lima (Bigode)","Cafés, Bares e Lanches",,"Destinos do Campo","O Bar do Lima é uma das raras opções para lanches e bebidas na região do Castelhanos. É um local simples, com poucas opções. Costuma ter sempre pastel, refrigerante e cerveja. Vende também algumas coisas para o dia a dia e possui quartos para pernoite.",,,,,,"Estrada do Castelhano, S/N, Castelhanos, São José dos Pinhais, PR, Brasil, 83000-000","","","","Consultar","Hospedagem","Não",,,,,,
empreendimentos,"Benedict Padaria","Cafés, Bares e Lanches",,,"O local é especializado na produção de pães artesanais diferenciados, elaborados sob encomenda, além de oferecer bolos, cookies e tortas. O menu é especialmente recomendado para quem busca experiências únicas com pães. O ambiente é acolhedor e ideal para famílias com crianças.",,,,,,"Rua Dr. Motta Júnior, 1601, Centro, São José dos Pinhais, PR, Brasil, 83005-170","41996029487","@benedictpadariaartesanal","","Ter: 14:30-19:30 | Qua-Sex: 9:00-19:30 | Sáb: 9:00-18:00 | Dom: Fechado","Área Kids","Não",,,,,,
empreendimentos,"Boa Vista Madureira Bar","Cafés, Bares e Lanches",,,"Um boteco raiz, tipicamente brasileiro, há três gerações na cidade. Oferece um ambiente descontraído para quem aprecia comida de boteco e reunir amigos para jogar sinuca. Suas porções são bastante apreciadas, destacando o pão com bolinho de carne e batata frita.",,,,,,"Rua Cap. Tobias Pereira da Cruz, 1487, Centro, São José dos Pinhais, PR, Brasil, 83005-050","4131464048","@barboavistamadureira","https://bit.ly/cardmadu","Ter-Qui: 14h-23h | Sex-Sáb: 14h-00h","Churrasqueira","Não",,,,,,
empreendimentos,"Bom Bolinho Bar e Petiscaria","Cafés, Bares e Lanches",,,"Experimente o espírito de um autêntico boteco com um toque de inovação gastronômica. A decoração é rústica. Os bolinhos são o carro-chefe mas há diversas opções de porções, drinks, cervejas e caldinho de tilápia. O ambiente é familiar e divertido.",,,,,,"Rua Adrianópolis, 221, Cruzeiro, São José dos Pinhais, PR, Brasil, 83010-070","4130352247","@bombolinhobar","","Ter-Qui: 14:30-00:00 | Sex-Sáb: 14:30-01:30","Wi-Fi, Acessibilidade","Não",,,,,,
empreendimentos,"Boteco da Júlia","Cafés, Bares e Lanches",,,"Ponto de referência para apreciadores de comida de boteco, o Boteco da Júlia oferece uma grande variedade de frutos do mar, carnes, chopp e drinks. Criado pela enfermeira e chef de cozinha Julia Marianna Rodrigues Block, o bar possui uma estrutura ampla.",,,,,,"Rua Scharfenberg de Quadros, 340, Centro, São José dos Pinhais, PR, Brasil, 83005-090","41988315145","@botecodajulia","","Seg-Dom: 18h-00h","Wi-Fi, Área Kids","Não",,,,,,
empreendimentos,"Brasília Bar","Cafés, Bares e Lanches",,,"O bar mais antigo da cidade, tradição desde 1960. O ambiente é familiar, e o local é marcado pela tradição e história dos moradores locais. O bar preservou sua essência ao longo do tempo, mantendo a tradição de oferecer boa conversa, cerveja gelada, drinks e porções.",,,,,,"Rua Paulino de Siqueira Cortês, 2080, Silveira da Motta, São José dos Pinhais, PR, Brasil, 83005-030","41998922527","@barbrasilia1960","https://barbrasilia1960.com.br/","Ter-Dom: 10h-22h","Mesas de sinuca","Não",,,,,,
empreendimentos,"Caminhos do Bosque","Cafés, Bares e Lanches, Restaurantes",,,"Espaço rústico com fogão à lenha. Oferece café colonial, gastronomia rural com comidas típicas italiana e polonesa. Possui amplo estacionamento, espaço kids e uma vista em meio a natureza.",,,,,,"Rua Júlio César Setenareski, 3107, Colônia Mergulhão, São José dos Pinhais, PR, Brasil, 83085-290","4199462566","@caminhosdobosquesjp","http://www.caminhosdobosque.com.br/","Café colonial: Sáb-Dom: 10h-19h | Restaurante: Dom: 11h-15h30","Estacionamento, Área Kids","Não",,,,,,
empreendimentos,"Casa Bela Café","Cafés, Bares e Lanches",,"Caminho do Vinho","1° café colonial do Caminho do Vinho, oferece experiência da autêntica gastronomia germânica em local de beleza cênica. A proprietária Elfrida Dunkel se reinventou aos 57 anos e alugou uma antiga chácara em 2006. O café foi aberto no dia de Nossa Senhora do Carmo.",,,,,,"Rua Júlio César Setenareski, 355, Colônia Murici, São José dos Pinhais, PR, Brasil, 83085-290","41996043026","@casa.bela_oficial","","Sáb-Dom: 9h-18h30 | Semana: grupos acima de 30 pessoas","Wi-Fi, Área Kids, Pet Friendly, Estacionamento","Não",,,,,,
empreendimentos,"Casarão Café Colonial","Cafés, Bares e Lanches, Restaurantes",,"Caminho do Vinho","Espaço gastronômico que reúne pratos da culinária local, feitos com receitas que incluem receitas da época das avós. Surgiu em 2001 aproveitando uma casa já existente que foi transformada em um ambiente aconchegante que oferece doces, salgados, geleias e pães.",,,,,,"Rua João Berger, 6129, Colônia Mergulhão, São José dos Pinhais, PR, Brasil, 83085-490","41997503326","@colonialcasaraocafe","http://www.casaraocafecolonial.com.br","Sáb, Dom e Feriados: 11h-19h","Estacionamento, Acessibilidade","Não",,,,,,
empreendimentos,"Catarina Bebidas e Lanches","Cafés, Bares e Lanches",,,"Local simples que possibilita uma parada estratégica para quem está na estrada e precisa fazer uma pausa para descansar e fazer lanches rápidos, tomar um café, uma cerveja e/ou um bom sorvete. Possui uma pequena mercearia com itens de primeira necessidade.",,,,,,"Estrada Velha do Guaricana, 67, Campo Largo da Roseira, São José dos Pinhais, PR, Brasil, 83000-000","41995247201","@jeferson_jessica_santos","","Ter-Dom: 10h-21h | Seg: Fechado","Banheiros, Estacionamento","Não",,,,,,
empreendimentos,"Cia do Espeto","Cafés, Bares e Lanches, Restaurantes",,,"A Cia do Espeto é um restaurante sertanejo e tem como proposta oferecer espetinhos variados, porções, chopp gelado e música ao vivo.",,,,,,"Rodovia BR 376, S/N, Bairro Cruzeiro, São José dos Pinhais, PR, Brasil, 84064-290","41999583591","@ciadoespetosjp","","Ter-Sáb: 16h-23h","Estacionamento, Acessibilidade","Não",,,,,,
empreendimentos,"Delicias da Vovó - Esfihas","Cafés, Bares e Lanches, Restaurantes",,,"Um local aconchegante que serve esfihas gigantes feitas com massa fresca e fofa a partir de uma receita da família dos proprietários, ricamente recheada com ingredientes de alta qualidade. As esfihas têm 15 cm de diâmetro e possuem opções salgadas e doces.",,,,,,"Rua Tenente Djalma Dutra, 1658, Bom Jesus, São José dos Pinhais, PR, Brasil, 83005-360","41996185138","@deliciasdavovo_sjp","https://www.deliciasdavovoesfiharia.com.br","Dom-Seg: 17h-23h","Acessibilidade","Não",,,,,,
empreendimentos,"Do Didi Lanchonete","Cafés, Bares e Lanches, Restaurantes",,,"Antigo Rolts, funciona como lanchonete e restaurante, servindo lanches, porções durante o dia. A partir das 19:00h oferece também comidas típicas regionais, tais como Noite da Galinha Caipira, Noite da Dobradinha e Noite de Caldos. Participa do Festival da Tilápia.",,,,,,"Rua General Catão Mena Barreto Monclaro, 140, São Pedro, São José dos Pinhais, PR, Brasil, 83005-510","4131463434","@restaurantedodidicentro","https://www.cardapiodigital.io/restauranteelanchonetedodidi/","Seg-Sáb: 8h-22h | Dom e Feriados: Fechado","Acessibilidade","Não",,,,,,
empreendimentos,"Dulce Restaurante","Cafés, Bares e Lanches, Restaurantes",,"Rota das Colônias","O restaurante é conhecido por sua variedade de pratos caseiros, como carneiro, porco no rolete e a costela fogo de chão, servidos no buffet. As sobremesas caseiras, como sagu e arroz doce, estão inclusas. Possui anexo uma sorveteria em forma de cogumelo.",,,,,,"Rua Júlio César Setenareski, 3525, Colônia Murici, São José dos Pinhais, PR, Brasil, 83085-290","41997099877","@dulcerestaurante","https://www.caminhodovinho.tur.br/restaurante-dulce/","Sáb: 11:30h-15:00h | Dom: 09:00h-17:00h | Seg-Sex: Fechado","Restaurante, Acessibilidade, Estacionamento","Não",,,,,,
empreendimentos,"Elcio do Bolinho","Cafés, Bares e Lanches",,,"O bar foi fundado em 1987 por Élcio Negoseke. Possui dois carros-chefes: o bolinho, receita original da esposa Marina, aperfeiçoada para venda. Muito apreciado por ciclistas e curitibanos, o local é premiado como Boteco Bom Gourmet 2022 e vende de 500 a 700 bolinhos por dia.",,,,,,"Rua José Francisco Negoseki, 1025, Colônia Zacarias, São José dos Pinhais, PR, Brasil, 83020-838","41992241994","@bardoelciodobolinho","","Ter-Sáb: 17:30h-24:00h | Sáb: 9:30h-20:00h | Dom: Fechado","Wi-Fi, Banheiros, Área Kids, Churrasqueira, Pet Friendly, Área para camping","Não",,,,,,
empreendimentos,"Florana café & Flores","Cafés, Bares e Lanches",,,"O conceito da empresa é proporcionar ao cliente a experiência de um delicioso café colonial dentro de uma estufa florida, acompanhado por orquídeas, suculentas e pés de morangos. Durante a temporada de morango, os clientes podem saborear o café e colher suculentos morangos.",,,,,,"Rua Carlos Kusma, S/N, Faxina, São José dos Pinhais, PR, Brasil, 83023-400","41995378027","@floranacafecomflores","https://linktr.ee/floranacafecomflores","Aberto em dias de evento nos finais de semana e feriados.","Pet Friendly, Estacionamento","Não",,,,,,
